record_id,customer_id,customer_archetype,customer_ltv,customer_failure_rate,customer_opted_out,subscription_id,subscription_paid_count,subscription_remaining_count,amount,failure_reason,attempt_count,hours_since_first_failure,interventions_count,is_weekend,action_taken,recovered,recovered_amount,recovery_time_hours,action_cost,friction,reward,provenance
rec_000495,86730,reliable,30267.69,0.04,False,sub_sim_86730,8,5,999.0,temporary_bank_failure,1,0.0,0,1,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000496,27354,occasional,22860.69,0.15,False,sub_sim_27354,5,3,59999.0,insufficient_funds,1,0.0,0,1,PAYMENT_LINK,1,59999.0,24.0,15.0,1.0,59884.0,SYNTHETIC_TRAINING_DATA
rec_000497,14167,high_risk,21952.66,0.35,False,sub_sim_14167,1,9,4999.0,invalid_payment_method,1,0.0,0,0,PAYMENT_LINK,0,0.0,24.0,15.0,1.0,-115.0,SYNTHETIC_TRAINING_DATA
rec_000498,26401,reliable,76267.64,0.04,False,sub_sim_26401,3,6,2499.0,insufficient_funds,1,0.0,0,0,SEND_REMINDER,1,2499.0,12.0,10.0,1.2,2369.0,SYNTHETIC_TRAINING_DATA
rec_000499,33511,reliable,23052.17,0.04,False,sub_sim_33511,9,6,999.0,temporary_bank_failure,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000500,34292,reliable,42100.02,0.04,False,sub_sim_34292,6,10,9999.0,temporary_bank_failure,1,0.0,0,0,RETRY,1,9999.0,1.0,5.0,0.2,9974.0,SYNTHETIC_TRAINING_DATA
rec_000501,95927,occasional,10798.79,0.15,False,sub_sim_95927,1,7,2499.0,insufficient_funds,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-75.0,SYNTHETIC_TRAINING_DATA
rec_000502,79700,reliable,55689.95,0.04,False,sub_sim_79700,5,2,9999.0,temporary_bank_failure,1,0.0,0,1,SEND_REMINDER,0,0.0,12.0,10.0,1.2,-130.0,SYNTHETIC_TRAINING_DATA
rec_000503,21407,occasional,25339.72,0.15,False,sub_sim_21407,4,2,9999.0,insufficient_funds,1,0.0,0,0,SEND_REMINDER,1,9999.0,12.0,10.0,1.2,9869.0,SYNTHETIC_TRAINING_DATA
rec_000504,35921,occasional,36092.48,0.15,False,sub_sim_35921,9,9,9999.0,temporary_bank_failure,1,0.0,0,1,RETRY,1,9999.0,1.0,5.0,0.2,9974.0,SYNTHETIC_TRAINING_DATA
rec_000505,30475,reliable,49460.23,0.04,False,sub_sim_30475,5,10,2499.0,authentication_failed,1,0.0,0,0,WAIT,0,0.0,24.0,0.0,0.0,0.0,SYNTHETIC_TRAINING_DATA
rec_000506,30913,reliable,99725.82,0.04,False,sub_sim_30913,5,7,59999.0,temporary_bank_failure,1,0.0,0,0,RETRY,1,59999.0,1.0,5.0,0.2,59974.0,SYNTHETIC_TRAINING_DATA
rec_000507,34215,reliable,74513.53,0.04,False,sub_sim_34215,5,2,4999.0,temporary_bank_failure,1,0.0,0,0,WAIT,0,0.0,6.0,0.0,0.0,0.0,SYNTHETIC_TRAINING_DATA
rec_000508,39534,reliable,32650.26,0.04,False,sub_sim_39534,3,6,999.0,temporary_bank_failure,1,0.0,0,0,WAIT,0,0.0,6.0,0.0,0.0,0.0,SYNTHETIC_TRAINING_DATA
rec_000509,97716,high_risk,24531.11,0.35,False,sub_sim_97716,7,5,24999.0,card_expired,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-75.0,SYNTHETIC_TRAINING_DATA
rec_000510,18925,reliable,82480.07,0.04,False,sub_sim_18925,2,9,9999.0,insufficient_funds,1,0.0,0,0,PAYMENT_LINK,1,9999.0,24.0,15.0,1.0,9884.0,SYNTHETIC_TRAINING_DATA
rec_000511,6283,reliable,60858.35,0.04,False,sub_sim_6283,7,3,999.0,temporary_bank_failure,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000512,64082,reliable,44858.78,0.04,False,sub_sim_64082,8,3,59999.0,insufficient_funds,1,0.0,0,0,ESCALATE_TO_HUMAN,1,59999.0,48.0,150.0,0.8,59769.0,SYNTHETIC_TRAINING_DATA
rec_000513,65613,reliable,25913.6,0.04,False,sub_sim_65613,8,4,59999.0,temporary_bank_failure,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000514,41060,reliable,22096.52,0.04,False,sub_sim_41060,7,2,999.0,network_error,1,0.0,0,1,WAIT,0,0.0,24.0,0.0,0.0,0.0,SYNTHETIC_TRAINING_DATA
rec_000515,48749,reliable,28438.73,0.04,False,sub_sim_48749,1,7,24999.0,invalid_payment_method,1,0.0,0,1,REQUEST_ALTERNATE_METHOD,1,24999.0,36.0,20.0,1.5,24829.0,SYNTHETIC_TRAINING_DATA
rec_000516,56916,reliable,25671.61,0.04,False,sub_sim_56916,8,2,999.0,insufficient_funds,1,0.0,0,0,RETRY,1,999.0,1.0,5.0,0.2,974.0,SYNTHETIC_TRAINING_DATA
rec_000517,45515,reliable,66158.35,0.04,False,sub_sim_45515,2,2,2499.0,temporary_bank_failure,1,0.0,0,1,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000518,13786,occasional,43239.31,0.15,False,sub_sim_13786,6,4,59999.0,invalid_payment_method,1,0.0,0,0,REQUEST_ALTERNATE_METHOD,1,59999.0,36.0,20.0,1.5,59829.0,SYNTHETIC_TRAINING_DATA
rec_000519,81632,reliable,61717.58,0.04,False,sub_sim_81632,2,2,4999.0,insufficient_funds,1,0.0,0,0,PAYMENT_LINK,1,4999.0,24.0,15.0,1.0,4884.0,SYNTHETIC_TRAINING_DATA
rec_000520,22095,occasional,14704.44,0.15,False,sub_sim_22095,6,5,9999.0,temporary_bank_failure,1,0.0,0,0,STOP_RECOVERY,0,0.0,0.0,0.0,0.0,0.0,SYNTHETIC_TRAINING_DATA
rec_000521,29243,reliable,91114.77,0.04,False,sub_sim_29243,2,4,2499.0,invalid_payment_method,1,0.0,0,0,REQUEST_ALTERNATE_METHOD,0,0.0,36.0,20.0,1.5,-170.0,SYNTHETIC_TRAINING_DATA
rec_000522,23916,high_risk,21825.0,0.35,False,sub_sim_23916,7,10,9999.0,temporary_bank_failure,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000523,4874,reliable,47579.82,0.04,False,sub_sim_4874,4,9,4999.0,temporary_bank_failure,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000524,67435,reliable,98123.57,0.04,False,sub_sim_67435,7,5,2499.0,insufficient_funds,1,0.0,0,0,SEND_REMINDER,1,2499.0,12.0,10.0,1.2,2369.0,SYNTHETIC_TRAINING_DATA
rec_000525,61802,occasional,17064.15,0.15,False,sub_sim_61802,2,6,4999.0,insufficient_funds,1,0.0,0,1,RETRY,0,0.0,1.0,5.0,0.2,-75.0,SYNTHETIC_TRAINING_DATA
rec_000526,32590,occasional,20772.54,0.15,False,sub_sim_32590,6,9,59999.0,network_error,1,0.0,0,1,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000527,74511,high_risk,9003.37,0.35,False,sub_sim_74511,5,5,999.0,invalid_payment_method,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-75.0,SYNTHETIC_TRAINING_DATA
rec_000528,33469,reliable,79826.28,0.04,False,sub_sim_33469,7,2,59999.0,insufficient_funds,1,0.0,0,0,SEND_REMINDER,1,59999.0,12.0,10.0,1.2,59869.0,SYNTHETIC_TRAINING_DATA
rec_000529,21449,reliable,50515.43,0.04,False,sub_sim_21449,2,5,4999.0,invalid_payment_method,1,0.0,0,1,RETRY,0,0.0,1.0,5.0,0.2,-75.0,SYNTHETIC_TRAINING_DATA
rec_000530,96727,reliable,63004.86,0.04,False,sub_sim_96727,4,8,2499.0,temporary_bank_failure,1,0.0,0,0,RETRY,1,2499.0,1.0,5.0,0.2,2474.0,SYNTHETIC_TRAINING_DATA
rec_000531,59858,reliable,91289.24,0.04,False,sub_sim_59858,7,8,59999.0,temporary_bank_failure,1,0.0,0,1,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000532,74682,high_risk,21311.05,0.35,False,sub_sim_74682,1,5,999.0,temporary_bank_failure,1,0.0,0,1,SEND_REMINDER,0,0.0,12.0,10.0,1.2,-130.0,SYNTHETIC_TRAINING_DATA
rec_000533,21430,occasional,16424.72,0.15,False,sub_sim_21430,5,9,999.0,network_error,1,0.0,0,0,PAYMENT_LINK,1,999.0,24.0,15.0,1.0,884.0,SYNTHETIC_TRAINING_DATA
rec_000534,95204,reliable,72911.64,0.04,False,sub_sim_95204,6,10,59999.0,network_error,1,0.0,0,0,REQUEST_ALTERNATE_METHOD,1,59999.0,36.0,20.0,1.5,59829.0,SYNTHETIC_TRAINING_DATA
rec_000535,6017,occasional,47475.54,0.15,False,sub_sim_6017,1,9,24999.0,network_error,1,0.0,0,0,WAIT,0,0.0,24.0,0.0,0.0,0.0,SYNTHETIC_TRAINING_DATA
rec_000536,43399,reliable,70547.8,0.04,False,sub_sim_43399,1,5,2499.0,insufficient_funds,1,0.0,0,0,PAYMENT_LINK,1,2499.0,24.0,15.0,1.0,2384.0,SYNTHETIC_TRAINING_DATA
rec_000537,82928,reliable,38868.3,0.04,False,sub_sim_82928,6,7,2499.0,temporary_bank_failure,1,0.0,0,0,ESCALATE_TO_HUMAN,1,2499.0,48.0,150.0,0.8,2269.0,SYNTHETIC_TRAINING_DATA
rec_000538,95487,high_risk,7631.76,0.35,False,sub_sim_95487,4,6,999.0,insufficient_funds,1,0.0,0,0,WAIT,0,0.0,24.0,0.0,0.0,0.0,SYNTHETIC_TRAINING_DATA
rec_000539,22019,reliable,24847.92,0.04,False,sub_sim_22019,7,4,24999.0,temporary_bank_failure,1,0.0,0,0,RETRY,1,24999.0,1.0,5.0,0.2,24974.0,SYNTHETIC_TRAINING_DATA
rec_000540,8657,reliable,60265.23,0.04,False,sub_sim_8657,7,3,2499.0,temporary_bank_failure,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000541,70610,reliable,47814.57,0.04,False,sub_sim_70610,2,7,4999.0,insufficient_funds,1,0.0,0,0,PAYMENT_LINK,0,0.0,24.0,15.0,1.0,-115.0,SYNTHETIC_TRAINING_DATA
rec_000542,25940,reliable,38333.16,0.04,False,sub_sim_25940,5,3,59999.0,insufficient_funds,1,0.0,0,0,PAYMENT_LINK,0,0.0,24.0,15.0,1.0,-115.0,SYNTHETIC_TRAINING_DATA
rec_000543,33009,reliable,74153.9,0.04,False,sub_sim_33009,4,7,9999.0,invalid_payment_method,1,0.0,0,0,REQUEST_ALTERNATE_METHOD,0,0.0,36.0,20.0,1.5,-170.0,SYNTHETIC_TRAINING_DATA
rec_000544,12975,high_risk,15041.85,0.35,False,sub_sim_12975,8,10,9999.0,insufficient_funds,1,0.0,0,1,STOP_RECOVERY,0,0.0,0.0,0.0,0.0,0.0,SYNTHETIC_TRAINING_DATA
rec_000545,83249,reliable,20208.96,0.04,False,sub_sim_83249,6,7,2499.0,card_expired,1,0.0,0,0,REQUEST_ALTERNATE_METHOD,1,2499.0,36.0,20.0,1.5,2329.0,SYNTHETIC_TRAINING_DATA
rec_000546,93930,reliable,84170.06,0.04,False,sub_sim_93930,4,6,4999.0,temporary_bank_failure,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000547,12716,high_risk,18351.25,0.35,False,sub_sim_12716,1,9,9999.0,temporary_bank_failure,1,0.0,0,1,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000548,49238,reliable,82620.03,0.04,False,sub_sim_49238,9,7,4999.0,insufficient_funds,1,0.0,0,0,SEND_REMINDER,0,0.0,12.0,10.0,1.2,-130.0,SYNTHETIC_TRAINING_DATA
rec_000549,54898,reliable,79186.85,0.04,False,sub_sim_54898,9,4,59999.0,invalid_payment_method,1,0.0,0,1,RETRY,0,0.0,1.0,5.0,0.2,-75.0,SYNTHETIC_TRAINING_DATA
rec_000550,2059,reliable,34442.26,0.04,False,sub_sim_2059,9,10,24999.0,temporary_bank_failure,1,0.0,0,0,RETRY,1,24999.0,1.0,5.0,0.2,24974.0,SYNTHETIC_TRAINING_DATA
rec_000551,36269,reliable,42008.87,0.04,False,sub_sim_36269,6,8,59999.0,temporary_bank_failure,1,0.0,0,1,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000552,99719,occasional,48681.75,0.15,False,sub_sim_99719,3,9,2499.0,temporary_bank_failure,1,0.0,0,1,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000553,57012,reliable,63420.24,0.04,False,sub_sim_57012,8,3,59999.0,insufficient_funds,1,0.0,0,0,PAYMENT_LINK,1,59999.0,24.0,15.0,1.0,59884.0,SYNTHETIC_TRAINING_DATA
rec_000554,84779,high_risk,24461.33,0.35,False,sub_sim_84779,7,5,999.0,temporary_bank_failure,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000555,74875,reliable,79094.77,0.04,False,sub_sim_74875,4,3,2499.0,insufficient_funds,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-75.0,SYNTHETIC_TRAINING_DATA
rec_000556,69114,reliable,53161.96,0.04,False,sub_sim_69114,5,9,9999.0,invalid_payment_method,1,0.0,0,1,ESCALATE_TO_HUMAN,0,0.0,48.0,150.0,0.8,-230.0,SYNTHETIC_TRAINING_DATA
rec_000557,9021,high_risk,10428.11,0.35,False,sub_sim_9021,1,3,999.0,temporary_bank_failure,1,0.0,0,1,ESCALATE_TO_HUMAN,1,999.0,48.0,150.0,0.8,769.0,SYNTHETIC_TRAINING_DATA
rec_000558,90075,occasional,39164.82,0.15,False,sub_sim_90075,8,3,999.0,invalid_payment_method,1,0.0,0,0,PAYMENT_LINK,0,0.0,24.0,15.0,1.0,-115.0,SYNTHETIC_TRAINING_DATA
rec_000559,29937,reliable,85262.21,0.04,False,sub_sim_29937,8,5,59999.0,card_expired,1,0.0,0,0,REQUEST_ALTERNATE_METHOD,1,59999.0,36.0,20.0,1.5,59829.0,SYNTHETIC_TRAINING_DATA
rec_000560,29962,reliable,73549.1,0.04,False,sub_sim_29962,8,2,4999.0,insufficient_funds,1,0.0,0,0,SEND_REMINDER,0,0.0,12.0,10.0,1.2,-130.0,SYNTHETIC_TRAINING_DATA
rec_000561,20445,occasional,42937.29,0.15,False,sub_sim_20445,5,7,9999.0,insufficient_funds,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-75.0,SYNTHETIC_TRAINING_DATA
rec_000562,5672,reliable,34403.67,0.04,False,sub_sim_5672,4,3,59999.0,card_expired,1,0.0,0,0,REQUEST_ALTERNATE_METHOD,1,59999.0,36.0,20.0,1.5,59829.0,SYNTHETIC_TRAINING_DATA
rec_000563,20483,reliable,20730.85,0.04,False,sub_sim_20483,3,7,24999.0,temporary_bank_failure,1,0.0,0,0,ESCALATE_TO_HUMAN,1,24999.0,48.0,150.0,0.8,24769.0,SYNTHETIC_TRAINING_DATA
rec_000564,23077,occasional,34064.08,0.15,False,sub_sim_23077,5,7,24999.0,temporary_bank_failure,1,0.0,0,0,REQUEST_ALTERNATE_METHOD,0,0.0,36.0,20.0,1.5,-170.0,SYNTHETIC_TRAINING_DATA
rec_000565,69916,occasional,11078.25,0.15,False,sub_sim_69916,4,6,999.0,temporary_bank_failure,1,0.0,0,0,REQUEST_ALTERNATE_METHOD,0,0.0,36.0,20.0,1.5,-170.0,SYNTHETIC_TRAINING_DATA
rec_000566,98771,reliable,99077.03,0.04,False,sub_sim_98771,1,8,59999.0,temporary_bank_failure,1,0.0,0,0,RETRY,1,59999.0,1.0,5.0,0.2,59974.0,SYNTHETIC_TRAINING_DATA
rec_000567,37613,occasional,19492.73,0.15,False,sub_sim_37613,4,8,59999.0,invalid_payment_method,1,0.0,0,1,REQUEST_ALTERNATE_METHOD,0,0.0,36.0,20.0,1.5,-170.0,SYNTHETIC_TRAINING_DATA
rec_000568,89621,reliable,66996.76,0.04,False,sub_sim_89621,5,7,4999.0,temporary_bank_failure,1,0.0,0,0,SEND_REMINDER,0,0.0,12.0,10.0,1.2,-130.0,SYNTHETIC_TRAINING_DATA
rec_000569,46905,reliable,21402.9,0.04,False,sub_sim_46905,1,9,9999.0,insufficient_funds,1,0.0,0,1,PAYMENT_LINK,0,0.0,24.0,15.0,1.0,-115.0,SYNTHETIC_TRAINING_DATA
rec_000570,85693,occasional,22840.5,0.15,False,sub_sim_85693,1,8,59999.0,insufficient_funds,1,0.0,0,1,SEND_REMINDER,0,0.0,12.0,10.0,1.2,-130.0,SYNTHETIC_TRAINING_DATA
rec_000571,69007,reliable,71549.98,0.04,False,sub_sim_69007,3,5,59999.0,temporary_bank_failure,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000572,36511,occasional,40255.53,0.15,False,sub_sim_36511,5,8,59999.0,card_expired,1,0.0,0,0,REQUEST_ALTERNATE_METHOD,1,59999.0,36.0,20.0,1.5,59829.0,SYNTHETIC_TRAINING_DATA
rec_000573,73567,reliable,63186.85,0.04,False,sub_sim_73567,8,6,999.0,temporary_bank_failure,1,0.0,0,0,STOP_RECOVERY,0,0.0,0.0,0.0,0.0,0.0,SYNTHETIC_TRAINING_DATA
rec_000574,85025,reliable,52535.12,0.04,False,sub_sim_85025,3,8,9999.0,invalid_payment_method,1,0.0,0,1,REQUEST_ALTERNATE_METHOD,1,9999.0,36.0,20.0,1.5,9829.0,SYNTHETIC_TRAINING_DATA
rec_000575,39809,occasional,28416.14,0.15,False,sub_sim_39809,3,3,4999.0,temporary_bank_failure,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000576,64989,reliable,50791.63,0.04,False,sub_sim_64989,8,5,59999.0,temporary_bank_failure,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000577,17858,reliable,40424.59,0.04,False,sub_sim_17858,6,6,59999.0,insufficient_funds,1,0.0,0,1,WAIT,0,0.0,24.0,0.0,0.0,0.0,SYNTHETIC_TRAINING_DATA
rec_000578,35225,reliable,96944.9,0.04,False,sub_sim_35225,4,9,24999.0,temporary_bank_failure,1,0.0,0,0,RETRY,1,24999.0,1.0,5.0,0.2,24974.0,SYNTHETIC_TRAINING_DATA
rec_000579,85735,reliable,60717.83,0.04,False,sub_sim_85735,1,3,24999.0,temporary_bank_failure,1,0.0,0,0,RETRY,1,24999.0,1.0,5.0,0.2,24974.0,SYNTHETIC_TRAINING_DATA
rec_000580,29502,reliable,96572.56,0.04,False,sub_sim_29502,4,2,2499.0,temporary_bank_failure,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000581,37212,reliable,39115.93,0.04,False,sub_sim_37212,9,5,59999.0,temporary_bank_failure,1,0.0,0,0,RETRY,1,59999.0,1.0,5.0,0.2,59974.0,SYNTHETIC_TRAINING_DATA
rec_000582,76292,occasional,49267.18,0.15,False,sub_sim_76292,8,8,4999.0,card_expired,1,0.0,0,1,REQUEST_ALTERNATE_METHOD,1,4999.0,36.0,20.0,1.5,4829.0,SYNTHETIC_TRAINING_DATA
rec_000583,27571,reliable,25097.2,0.04,False,sub_sim_27571,7,2,4999.0,network_error,1,0.0,0,0,PAYMENT_LINK,0,0.0,24.0,15.0,1.0,-115.0,SYNTHETIC_TRAINING_DATA
rec_000584,38398,reliable,30408.03,0.04,False,sub_sim_38398,8,4,2499.0,temporary_bank_failure,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000585,81117,occasional,17106.23,0.15,False,sub_sim_81117,8,3,24999.0,insufficient_funds,1,0.0,0,0,SEND_REMINDER,1,24999.0,12.0,10.0,1.2,24869.0,SYNTHETIC_TRAINING_DATA
rec_000586,88070,reliable,64596.52,0.04,False,sub_sim_88070,6,7,59999.0,insufficient_funds,1,0.0,0,0,PAYMENT_LINK,1,59999.0,24.0,15.0,1.0,59884.0,SYNTHETIC_TRAINING_DATA
rec_000587,7321,reliable,31183.19,0.04,False,sub_sim_7321,4,2,24999.0,network_error,1,0.0,0,1,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000588,71753,reliable,72279.34,0.04,False,sub_sim_71753,8,4,999.0,network_error,1,0.0,0,1,WAIT,0,0.0,24.0,0.0,0.0,0.0,SYNTHETIC_TRAINING_DATA
rec_000589,35268,reliable,28527.33,0.04,False,sub_sim_35268,7,2,2499.0,insufficient_funds,1,0.0,0,0,PAYMENT_LINK,1,2499.0,24.0,15.0,1.0,2384.0,SYNTHETIC_TRAINING_DATA
rec_000590,17768,reliable,47215.05,0.04,False,sub_sim_17768,8,7,999.0,invalid_payment_method,1,0.0,0,1,ESCALATE_TO_HUMAN,1,999.0,48.0,150.0,0.8,769.0,SYNTHETIC_TRAINING_DATA
rec_000591,36821,reliable,56847.03,0.04,False,sub_sim_36821,5,9,2499.0,invalid_payment_method,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-75.0,SYNTHETIC_TRAINING_DATA
rec_000592,63644,occasional,14663.89,0.15,False,sub_sim_63644,4,6,59999.0,temporary_bank_failure,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000593,35758,reliable,35097.31,0.04,False,sub_sim_35758,7,4,9999.0,insufficient_funds,1,0.0,0,0,STOP_RECOVERY,0,0.0,0.0,0.0,0.0,0.0,SYNTHETIC_TRAINING_DATA
rec_000594,69956,reliable,81710.04,0.04,False,sub_sim_69956,5,9,24999.0,network_error,1,0.0,0,0,WAIT,0,0.0,24.0,0.0,0.0,0.0,SYNTHETIC_TRAINING_DATA
rec_000595,20687,reliable,27642.51,0.04,False,sub_sim_20687,6,7,2499.0,insufficient_funds,1,0.0,0,1,RETRY,0,0.0,1.0,5.0,0.2,-75.0,SYNTHETIC_TRAINING_DATA
rec_000596,16117,reliable,99806.87,0.04,False,sub_sim_16117,1,3,9999.0,temporary_bank_failure,1,0.0,0,0,RETRY,1,9999.0,1.0,5.0,0.2,9974.0,SYNTHETIC_TRAINING_DATA
rec_000597,85917,reliable,83167.79,0.04,False,sub_sim_85917,6,4,9999.0,temporary_bank_failure,1,0.0,0,1,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000598,88091,occasional,19162.32,0.15,False,sub_sim_88091,7,6,24999.0,temporary_bank_failure,1,0.0,0,0,RETRY,1,24999.0,1.0,5.0,0.2,24974.0,SYNTHETIC_TRAINING_DATA
rec_000599,97591,reliable,94453.72,0.04,False,sub_sim_97591,2,8,59999.0,insufficient_funds,1,0.0,0,0,SEND_REMINDER,0,0.0,12.0,10.0,1.2,-130.0,SYNTHETIC_TRAINING_DATA
rec_000600,76316,occasional,40291.7,0.15,False,sub_sim_76316,7,10,59999.0,temporary_bank_failure,1,0.0,0,1,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000601,24435,reliable,24993.7,0.04,False,sub_sim_24435,2,2,4999.0,card_expired,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-75.0,SYNTHETIC_TRAINING_DATA
rec_000602,53122,reliable,71649.83,0.04,False,sub_sim_53122,7,5,999.0,insufficient_funds,1,0.0,0,1,SEND_REMINDER,1,999.0,12.0,10.0,1.2,869.0,SYNTHETIC_TRAINING_DATA
rec_000603,52490,reliable,79974.53,0.04,False,sub_sim_52490,4,7,4999.0,temporary_bank_failure,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000604,13515,reliable,69603.29,0.04,False,sub_sim_13515,2,2,999.0,insufficient_funds,1,0.0,0,1,PAYMENT_LINK,1,999.0,24.0,15.0,1.0,884.0,SYNTHETIC_TRAINING_DATA
rec_000605,59818,reliable,23873.61,0.04,False,sub_sim_59818,1,4,9999.0,insufficient_funds,1,0.0,0,0,ESCALATE_TO_HUMAN,1,9999.0,48.0,150.0,0.8,9769.0,SYNTHETIC_TRAINING_DATA
rec_000606,3827,reliable,75216.39,0.04,False,sub_sim_3827,1,5,59999.0,invalid_payment_method,1,0.0,0,0,PAYMENT_LINK,0,0.0,24.0,15.0,1.0,-115.0,SYNTHETIC_TRAINING_DATA
rec_000607,8641,reliable,83935.3,0.04,False,sub_sim_8641,8,5,59999.0,temporary_bank_failure,1,0.0,0,0,STOP_RECOVERY,0,0.0,0.0,0.0,0.0,0.0,SYNTHETIC_TRAINING_DATA
rec_000608,64063,occasional,21333.51,0.15,False,sub_sim_64063,9,3,24999.0,temporary_bank_failure,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000609,99415,reliable,81895.88,0.04,False,sub_sim_99415,6,5,59999.0,insufficient_funds,1,0.0,0,0,PAYMENT_LINK,1,59999.0,24.0,15.0,1.0,59884.0,SYNTHETIC_TRAINING_DATA
rec_000610,89330,occasional,33838.21,0.15,False,sub_sim_89330,5,10,24999.0,network_error,1,0.0,0,0,RETRY,1,24999.0,1.0,5.0,0.2,24974.0,SYNTHETIC_TRAINING_DATA
rec_000611,53604,reliable,55393.48,0.04,False,sub_sim_53604,4,5,999.0,insufficient_funds,1,0.0,0,1,SEND_REMINDER,0,0.0,12.0,10.0,1.2,-130.0,SYNTHETIC_TRAINING_DATA
rec_000612,18546,reliable,27970.95,0.04,False,sub_sim_18546,2,4,2499.0,invalid_payment_method,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-75.0,SYNTHETIC_TRAINING_DATA
rec_000613,31909,high_risk,18928.18,0.35,False,sub_sim_31909,2,5,9999.0,insufficient_funds,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-75.0,SYNTHETIC_TRAINING_DATA
rec_000614,21739,reliable,51704.81,0.04,False,sub_sim_21739,7,8,999.0,temporary_bank_failure,1,0.0,0,1,RETRY,1,999.0,1.0,5.0,0.2,974.0,SYNTHETIC_TRAINING_DATA
rec_000615,4216,occasional,32392.51,0.15,False,sub_sim_4216,3,3,4999.0,insufficient_funds,1,0.0,0,0,PAYMENT_LINK,1,4999.0,24.0,15.0,1.0,4884.0,SYNTHETIC_TRAINING_DATA
rec_000616,26650,reliable,76123.77,0.04,False,sub_sim_26650,8,3,999.0,temporary_bank_failure,1,0.0,0,0,RETRY,0,0.0,1.0,5.0,0.2,-25.0,SYNTHETIC_TRAINING_DATA
rec_000617,47202,reliable,73416.97,0.04,False,sub_sim_47202,5,10,9999.0,card_expired,1,0.0,0,0,REQUEST_ALTERNATE_METHOD,1,9999.0,36.0,20.0,1.5,9829.0,SYNTHETIC_TRAINING_DATA
rec_000618,98190,reliable,68676.71,0.04,False,sub_sim_98190,7,5,24999.0,temporary_bank_failure,1,0.0,0,1,PAYMENT_LINK,1,24999.0,24.0,15.0,1.0,24884.0,SYNTHETIC_TRAINING_DATA
